org_branch,type,mode,sum
E20-SIVAKASI BRANCH,Billed Wt,Air,205.0
E20-SIVAKASI BRANCH,Volume,Ground,4425.0
E20-SIVAKASI BRANCH,Billed Wt,Ground,14994.0
E23-THANJAVUR BRANCH,Volume,Air,1238.0
E23-THANJAVUR BRANCH,Billed Wt,Air,472.0
E23-THANJAVUR BRANCH,Volume,Ground,8200.0
E23-THANJAVUR BRANCH,Billed Wt,Ground,16976.0
E24-THENI BRANCH,Volume,Air,103.0
E24-THENI BRANCH,Billed Wt,Air,46.0
E24-THENI BRANCH,Volume,Ground,1938.0
E24-THENI BRANCH,Billed Wt,Ground,2860.0
E09-TIRUNELVELI BRANCH,Volume,Air,323.0
E09-TIRUNELVELI BRANCH,Billed Wt,Air,408.0
E09-TIRUNELVELI BRANCH,Volume,Ground,7286.0
E09-TIRUNELVELI BRANCH,Billed Wt,Ground,63729.0
E02-TIRUPUR BRANCH,Volume,Air,13710.0
E02-TIRUPUR BRANCH,Billed Wt,Air,12296.0
E02-TIRUPUR BRANCH,Volume,Ground,52108.0
E02-TIRUPUR BRANCH,Billed Wt,Ground,86333.0
E06-TRICHY BRANCH,Volume,Air,1620.0
E06-TRICHY BRANCH,Billed Wt,Air,1455.0
E06-TRICHY BRANCH,Volume,Ground,27572.0
E06-TRICHY BRANCH,Billed Wt,Ground,64396.0
E10-TUTICORIN BRANCH,Volume,Air,343.0
E10-TUTICORIN BRANCH,Billed Wt,Air,662.0
E10-TUTICORIN BRANCH,Volume,Ground,5449.0
E10-TUTICORIN BRANCH,Billed Wt,Ground,14722.0
O01-ALLEPPEY BRANCH,Volume,Air,49017.0
O01-ALLEPPEY BRANCH,Billed Wt,Air,32521.0
O01-ALLEPPEY BRANCH,Volume,Ground,31261.0
O01-ALLEPPEY BRANCH,Billed Wt,Ground,39179.0
O02-CALICUT BRANCH,Volume,Air,15091.0
O02-CALICUT BRANCH,Billed Wt,Air,10963.0
O02-CALICUT BRANCH,Volume,Ground,100947.0
O02-CALICUT BRANCH,Billed Wt,Ground,138880.0
O09-CANNANORE BRANCH,Volume,Air,2956.0
O09-CANNANORE BRANCH,Billed Wt,Air,2628.0
O09-CANNANORE BRANCH,Volume,Ground,41428.0
O09-CANNANORE BRANCH,Billed Wt,Ground,58581.0
O17-CHANGANACHERRY NODAL POINT,Volume,Air,42.0
O17-CHANGANACHERRY NODAL POINT,Billed Wt,Air,66.0
O17-CHANGANACHERRY NODAL POINT,Volume,Ground,58.0
O17-CHANGANACHERRY NODAL POINT,Billed Wt,Ground,143.0
O14-CHERTHALA BRANCH,Volume,Air,5041.0
O14-CHERTHALA BRANCH,Billed Wt,Air,4824.0
O14-CHERTHALA BRANCH,Volume,Ground,8142.0
O14-CHERTHALA BRANCH,Billed Wt,Ground,11319.0
O06-COCHIN APEX,Volume,Air,34301.0
O06-COCHIN APEX,Billed Wt,Air,48820.0
O06-COCHIN APEX,Volume,Ground,196718.0
O06-COCHIN APEX,Billed Wt,Ground,598996.0
O13-ALWAYE BRANCH,Volume,Air,4193.0
O13-ALWAYE BRANCH,Billed Wt,Air,4665.0
O13-ALWAYE BRANCH,Volume,Ground,63633.0
O13-ALWAYE BRANCH,Billed Wt,Ground,91383.0
O23-COCHIN BRANCH,Volume,Air,290.0
O23-COCHIN BRANCH,Billed Wt,Air,402.0
O23-COCHIN BRANCH,Volume,Ground,725.0
O23-COCHIN BRANCH,Billed Wt,Ground,1349.0
O21-ADIMALY BRANCH,Volume,Air,507.0
O21-ADIMALY BRANCH,Billed Wt,Air,304.0
O21-ADIMALY BRANCH,Volume,Ground,29300.0
O21-ADIMALY BRANCH,Billed Wt,Ground,37243.0
O25-KALPETTA BRANCH,Volume,Air,2043.0
O25-KALPETTA BRANCH,Billed Wt,Air,1250.0
O25-KALPETTA BRANCH,Volume,Ground,22998.0
O25-KALPETTA BRANCH,Billed Wt,Ground,31503.0
O93-CHALAKUDY BRANCH,Volume,Air,992.0
O93-CHALAKUDY BRANCH,Billed Wt,Air,439.0
O93-CHALAKUDY BRANCH,Volume,Ground,4161.0
O93-CHALAKUDY BRANCH,Billed Wt,Ground,4308.0
O60-KANHANGAD BRANCH,Volume,Air,1916.0
O60-KANHANGAD BRANCH,Billed Wt,Air,1941.0
O60-KANHANGAD BRANCH,Volume,Ground,24297.0
O60-KANHANGAD BRANCH,Billed Wt,Ground,34674.0
O12-KOTTAKAL BRANCH,Volume,Air,9188.0
O12-KOTTAKAL BRANCH,Billed Wt,Air,5195.0
O12-KOTTAKAL BRANCH,Volume,Ground,125095.0
O12-KOTTAKAL BRANCH,Billed Wt,Ground,139324.0
O07-KOTTAYAM BRANCH,Volume,Air,3967.0
O07-KOTTAYAM BRANCH,Billed Wt,Air,3457.0
O07-KOTTAYAM BRANCH,Volume,Ground,51446.0
O07-KOTTAYAM BRANCH,Billed Wt,Ground,112616.0
O88-MUVATTUPUZHA BRANCH,Volume,Air,1172.0
O88-MUVATTUPUZHA BRANCH,Billed Wt,Air,995.0
O88-MUVATTUPUZHA BRANCH,Volume,Ground,24760.0
O88-MUVATTUPUZHA BRANCH,Billed Wt,Ground,30281.0
O03-PALGHAT BRANCH,Volume,Air,5286.0
O03-PALGHAT BRANCH,Billed Wt,Air,5686.0
O03-PALGHAT BRANCH,Volume,Ground,64753.0
O03-PALGHAT BRANCH,Billed Wt,Ground,94471.0
O08-QUILON BRANCH,Volume,Air,2770.0
O08-QUILON BRANCH,Billed Wt,Air,2132.0
O08-QUILON BRANCH,Volume,Ground,36452.0
O08-QUILON BRANCH,Billed Wt,Ground,56512.0
O89-THALASSERY BRANCH,Volume,Air,10470.0
O89-THALASSERY BRANCH,Billed Wt,Air,10333.0
O89-THALASSERY BRANCH,Volume,Ground,15221.0
O89-THALASSERY BRANCH,Billed Wt,Ground,17692.0
O11-THIRUVALLA BRANCH,Volume,Air,8243.0
O11-THIRUVALLA BRANCH,Billed Wt,Air,4178.0
O11-THIRUVALLA BRANCH,Volume,Ground,26703.0
O11-THIRUVALLA BRANCH,Billed Wt,Ground,49116.0
O04-TRICHUR BRANCH,Volume,Air,7861.0
O04-TRICHUR BRANCH,Billed Wt,Air,5269.0
O04-TRICHUR BRANCH,Volume,Ground,112706.0
O04-TRICHUR BRANCH,Billed Wt,Ground,171945.0
O05-TRIVANDRUM BRANCH,Volume,Air,7139.0
O05-TRIVANDRUM BRANCH,Billed Wt,Air,8393.0
O05-TRIVANDRUM BRANCH,Volume,Ground,38841.0
O05-TRIVANDRUM BRANCH,Billed Wt,Ground,75581.0
O90-ATTINGAL BRANCH,Volume,Air,760.0
O90-ATTINGAL BRANCH,Billed Wt,Air,881.0
O90-ATTINGAL BRANCH,Volume,Ground,15392.0
O90-ATTINGAL BRANCH,Billed Wt,Ground,25966.0
H07-BASHEERBAGH BRANCH,Volume,Air,6659.0
H07-BASHEERBAGH BRANCH,Billed Wt,Air,6858.0
H07-BASHEERBAGH BRANCH,Volume,Ground,58933.0
H07-BASHEERBAGH BRANCH,Billed Wt,Ground,58945.0
H08-BANJARAHILLS MASTER FRANCHISEE,Volume,Air,11562.0
H08-BANJARAHILLS MASTER FRANCHISEE,Billed Wt,Air,12020.0
H08-BANJARAHILLS MASTER FRANCHISEE,Volume,Ground,55856.0
H08-BANJARAHILLS MASTER FRANCHISEE,Billed Wt,Ground,216906.0
H09-BALANAGAR BRANCH,Volume,Air,6247.0
H09-BALANAGAR BRANCH,Billed Wt,Air,4342.0
H09-BALANAGAR BRANCH,Volume,Ground,69606.0
H09-BALANAGAR BRANCH,Billed Wt,Ground,108960.0
H10-BEGUMPET BRANCH,Volume,Air,7655.0
H10-BEGUMPET BRANCH,Billed Wt,Air,9569.0
H10-BEGUMPET BRANCH,Volume,Ground,97805.0
H10-BEGUMPET BRANCH,Billed Wt,Ground,199445.0
H11-KARMANGHAT BRANCH,Volume,Air,8186.0
H11-KARMANGHAT BRANCH,Billed Wt,Air,3230.0
H11-KARMANGHAT BRANCH,Volume,Ground,33884.0
H11-KARMANGHAT BRANCH,Billed Wt,Ground,32862.0
H13-HYDERABAD SHAMSHABAD APEX,Volume,Air,1172.0
H13-HYDERABAD SHAMSHABAD APEX,Billed Wt,Air,2430.0
H13-HYDERABAD SHAMSHABAD APEX,Volume,Ground,20280.0
H13-HYDERABAD SHAMSHABAD APEX,Billed Wt,Ground,75693.0
H48-ANANDBAGH BRANCH,Volume,Air,11311.0
H48-ANANDBAGH BRANCH,Billed Wt,Air,8710.0
H48-ANANDBAGH BRANCH,Volume,Ground,43197.0
H48-ANANDBAGH BRANCH,Billed Wt,Ground,110163.0
H70-GACHIBOWLI MASTER FRANCHISEE,Volume,Air,17920.0
H70-GACHIBOWLI MASTER FRANCHISEE,Billed Wt,Air,12575.0
H70-GACHIBOWLI MASTER FRANCHISEE,Volume,Ground,49740.0
H70-GACHIBOWLI MASTER FRANCHISEE,Billed Wt,Ground,94060.0
H71-MEHDIPATNAM MASTER FRANCHISEE,Volume,Air,4658.0
H71-MEHDIPATNAM MASTER FRANCHISEE,Billed Wt,Air,4123.0
H71-MEHDIPATNAM MASTER FRANCHISEE,Volume,Ground,23478.0
H71-MEHDIPATNAM MASTER FRANCHISEE,Billed Wt,Ground,50969.0
H74-BOWENPALLY BRANCH,Volume,Air,6134.0
H74-BOWENPALLY BRANCH,Billed Wt,Air,4418.0
H74-BOWENPALLY BRANCH,Volume,Ground,64119.0
H74-BOWENPALLY BRANCH,Billed Wt,Ground,108017.0
H75-BACHUPALLY NIZAMPET ROAD BRANCH,Volume,Air,0.0
H75-BACHUPALLY NIZAMPET ROAD BRANCH,Billed Wt,Air,0.0
H75-BACHUPALLY NIZAMPET ROAD BRANCH,Volume,Ground,5.0
H75-BACHUPALLY NIZAMPET ROAD BRANCH,Billed Wt,Ground,4.0
H79-NAGOLE PRACEL BRANCH,Volume,Air,6488.0
H79-NAGOLE PRACEL BRANCH,Billed Wt,Air,9411.0
H79-NAGOLE PRACEL BRANCH,Volume,Ground,83263.0
H79-NAGOLE PRACEL BRANCH,Billed Wt,Ground,126938.0
H80-CHANDANAGAR BRANCH,Volume,Air,5430.0
H80-CHANDANAGAR BRANCH,Billed Wt,Air,4157.0
H80-CHANDANAGAR BRANCH,Volume,Ground,52445.0
H80-CHANDANAGAR BRANCH,Billed Wt,Ground,63709.0
H90-MEDCHAL APEX,Volume,Air,4706.0
H90-MEDCHAL APEX,Billed Wt,Air,7151.0
H90-MEDCHAL APEX,Volume,Ground,25082.0
H90-MEDCHAL APEX,Billed Wt,Ground,122717.0
H37-KARIMNAGAR SUPER FRANCHISEE,Volume,Air,5751.0
H37-KARIMNAGAR SUPER FRANCHISEE,Billed Wt,Air,1760.0
H37-KARIMNAGAR SUPER FRANCHISEE,Volume,Ground,12955.0
H37-KARIMNAGAR SUPER FRANCHISEE,Billed Wt,Ground,12346.0
H91-KHAMMAM BRANCH,Volume,Air,1039.0
H91-KHAMMAM BRANCH,Billed Wt,Air,466.0
H91-KHAMMAM BRANCH,Volume,Ground,23973.0
H91-KHAMMAM BRANCH,Billed Wt,Ground,15287.0
H42-MAHABUBNAGAR SUPER FRANCHISEE,Volume,Air,613.0
H42-MAHABUBNAGAR SUPER FRANCHISEE,Billed Wt,Air,588.0
H42-MAHABUBNAGAR SUPER FRANCHISEE,Volume,Ground,12583.0
H42-MAHABUBNAGAR SUPER FRANCHISEE,Billed Wt,Ground,14181.0
H98-MANCHERIAL SUPER FRANCHISEE,Volume,Air,397.0
H98-MANCHERIAL SUPER FRANCHISEE,Billed Wt,Air,162.0
H98-MANCHERIAL SUPER FRANCHISEE,Volume,Ground,8819.0
H98-MANCHERIAL SUPER FRANCHISEE,Billed Wt,Ground,7952.0
H53-NIZAMABAD SUPER FRANCHISEE,Volume,Air,1047.0
H53-NIZAMABAD SUPER FRANCHISEE,Billed Wt,Air,486.0
H53-NIZAMABAD SUPER FRANCHISEE,Volume,Ground,10353.0
H53-NIZAMABAD SUPER FRANCHISEE,Billed Wt,Ground,7585.0
H96-SHAMSHABAD BRANCH,Volume,Air,2917.0
H96-SHAMSHABAD BRANCH,Billed Wt,Air,5538.0
H96-SHAMSHABAD BRANCH,Volume,Ground,19071.0
H96-SHAMSHABAD BRANCH,Billed Wt,Ground,33042.0
H66-HYDERABAD SCS APEX,Volume,Air,0.0
H66-HYDERABAD SCS APEX,Billed Wt,Air,0.0
H66-HYDERABAD SCS APEX,Volume,Ground,657.0
H66-HYDERABAD SCS APEX,Billed Wt,Ground,48352.0
H92-SURYAPET BRANCH,Volume,Air,674.0
H92-SURYAPET BRANCH,Billed Wt,Air,285.0
H92-SURYAPET BRANCH,Volume,Ground,16122.0
H92-SURYAPET BRANCH,Billed Wt,Ground,10073.0
H17-WARANGAL SUPER FRANCHISEE,Volume,Air,1436.0
H17-WARANGAL SUPER FRANCHISEE,Billed Wt,Air,929.0
H17-WARANGAL SUPER FRANCHISEE,Volume,Ground,26259.0
H17-WARANGAL SUPER FRANCHISEE,Billed Wt,Ground,27010.0
V07-ANANTHPUR SUPER FRANCHISEE,Volume,Air,806.0
V07-ANANTHPUR SUPER FRANCHISEE,Billed Wt,Air,395.0
V07-ANANTHPUR SUPER FRANCHISEE,Volume,Ground,29002.0
V07-ANANTHPUR SUPER FRANCHISEE,Billed Wt,Ground,28715.0
V24-HINDUPUR BRANCH,Volume,Air,191.0
V24-HINDUPUR BRANCH,Billed Wt,Air,100.0
V24-HINDUPUR BRANCH,Volume,Ground,4984.0
V24-HINDUPUR BRANCH,Billed Wt,Ground,6083.0
V57-BHIMAVARAM SUB BRANCH,Volume,Air,1264.0
V57-BHIMAVARAM SUB BRANCH,Billed Wt,Air,513.0
V57-BHIMAVARAM SUB BRANCH,Volume,Ground,19821.0
V57-BHIMAVARAM SUB BRANCH,Billed Wt,Ground,17250.0
V32-CHITTOOR NODAL POINT,Volume,Air,189.0
V32-CHITTOOR NODAL POINT,Billed Wt,Air,96.0
V32-CHITTOOR NODAL POINT,Volume,Ground,5244.0
V32-CHITTOOR NODAL POINT,Billed Wt,Ground,8510.0
V13-CUDDAPAH SUPER FRANCHISEE,Volume,Air,1164.0
V13-CUDDAPAH SUPER FRANCHISEE,Billed Wt,Air,412.0
V13-CUDDAPAH SUPER FRANCHISEE,Volume,Ground,23931.0
V13-CUDDAPAH SUPER FRANCHISEE,Billed Wt,Ground,22303.0
V08-GUNTUR BRANCH,Volume,Air,4007.0
V08-GUNTUR BRANCH,Billed Wt,Air,4024.0
V08-GUNTUR BRANCH,Volume,Ground,94119.0
V08-GUNTUR BRANCH,Billed Wt,Ground,101695.0
V15-KAKINADA SUB BRANCH,Volume,Air,2886.0
V15-KAKINADA SUB BRANCH,Billed Wt,Air,3001.0
V15-KAKINADA SUB BRANCH,Volume,Ground,21028.0
V15-KAKINADA SUB BRANCH,Billed Wt,Ground,16483.0
V04-KURNOOL BRANCH,Volume,Air,1633.0
V04-KURNOOL BRANCH,Billed Wt,Air,574.0
V04-KURNOOL BRANCH,Volume,Ground,31614.0
V04-KURNOOL BRANCH,Billed Wt,Ground,31704.0
V21-MADANAPALLI SORTING OFFICE,Volume,Air,211.0
V21-MADANAPALLI SORTING OFFICE,Billed Wt,Air,155.0
V21-MADANAPALLI SORTING OFFICE,Volume,Ground,7275.0
V21-MADANAPALLI SORTING OFFICE,Billed Wt,Ground,7413.0
V22-NANDYAL SUB BRANCH,Volume,Air,465.0
V22-NANDYAL SUB BRANCH,Billed Wt,Air,238.0
V22-NANDYAL SUB BRANCH,Volume,Ground,6524.0
V22-NANDYAL SUB BRANCH,Billed Wt,Ground,5362.0
V09-NELLORE SUPER FRANCHISEE,Volume,Air,1291.0
V09-NELLORE SUPER FRANCHISEE,Billed Wt,Air,566.0
V09-NELLORE SUPER FRANCHISEE,Volume,Ground,33058.0
V09-NELLORE SUPER FRANCHISEE,Billed Wt,Ground,35046.0
V10-ONGOLE BRANCH,Volume,Air,1244.0
V10-ONGOLE BRANCH,Billed Wt,Air,572.0
V10-ONGOLE BRANCH,Volume,Ground,39358.0
V10-ONGOLE BRANCH,Billed Wt,Ground,31207.0
V05-RAJAHMUNDRY BRANCH,Volume,Air,5275.0
V05-RAJAHMUNDRY BRANCH,Billed Wt,Air,4694.0
V05-RAJAHMUNDRY BRANCH,Volume,Ground,41890.0
V05-RAJAHMUNDRY BRANCH,Billed Wt,Ground,43478.0
V12-SRIKAKULAM BRANCH,Volume,Air,972.0
V12-SRIKAKULAM BRANCH,Billed Wt,Air,317.0
V12-SRIKAKULAM BRANCH,Volume,Ground,10376.0
V12-SRIKAKULAM BRANCH,Billed Wt,Ground,11002.0
V01-TIRUPATI BRANCH,Volume,Air,1720.0
V01-TIRUPATI BRANCH,Billed Wt,Air,1307.0
V01-TIRUPATI BRANCH,Volume,Ground,28522.0
V01-TIRUPATI BRANCH,Billed Wt,Ground,35936.0
V06-VIJAYAWADA APEX,Volume,Air,62.0
V06-VIJAYAWADA APEX,Billed Wt,Air,29.0
V06-VIJAYAWADA APEX,Volume,Ground,920.0
V06-VIJAYAWADA APEX,Billed Wt,Ground,72726.0
V58-VIJAYAWADA BRANCH,Volume,Air,11769.0
V58-VIJAYAWADA BRANCH,Billed Wt,Air,11323.0
V58-VIJAYAWADA BRANCH,Volume,Ground,172967.0
V58-VIJAYAWADA BRANCH,Billed Wt,Ground,279147.0
V02-VISHAKAPATNAM APEX,Volume,Air,9784.0
V02-VISHAKAPATNAM APEX,Billed Wt,Air,7723.0
V02-VISHAKAPATNAM APEX,Volume,Ground,59434.0
V02-VISHAKAPATNAM APEX,Billed Wt,Ground,96290.0
V16-GAJUWAKA SUPER FRANCHISEE,Volume,Air,3250.0
V16-GAJUWAKA SUPER FRANCHISEE,Billed Wt,Air,1914.0
V16-GAJUWAKA SUPER FRANCHISEE,Volume,Ground,25491.0
V16-GAJUWAKA SUPER FRANCHISEE,Billed Wt,Ground,31386.0
V11-VIZIANAGARAM BRANCH,Volume,Air,806.0
V11-VIZIANAGARAM BRANCH,Billed Wt,Air,500.0
V11-VIZIANAGARAM BRANCH,Volume,Ground,10771.0
V11-VIZIANAGARAM BRANCH,Billed Wt,Ground,14340.0
A01-AHMEDABAD APEX,Volume,Air,458.0
A01-AHMEDABAD APEX,Billed Wt,Air,1323.0
A01-AHMEDABAD APEX,Volume,Ground,4939.0
A01-AHMEDABAD APEX,Billed Wt,Ground,18567.0
A11-KHOKHRA BRANCH,Volume,Air,8246.0
A11-KHOKHRA BRANCH,Billed Wt,Air,7916.0
A11-KHOKHRA BRANCH,Volume,Ground,48812.0
A11-KHOKHRA BRANCH,Billed Wt,Ground,130201.0
A24-AHMEDABAD BRANCH,Volume,Air,8871.0
A24-AHMEDABAD BRANCH,Billed Wt,Air,7133.0
A24-AHMEDABAD BRANCH,Volume,Ground,34839.0
A24-AHMEDABAD BRANCH,Billed Wt,Ground,57612.0
A36-AHMEDABAD WEST BRANCH,Volume,Air,6633.0
A36-AHMEDABAD WEST BRANCH,Billed Wt,Air,11819.0
A36-AHMEDABAD WEST BRANCH,Volume,Ground,43308.0
A36-AHMEDABAD WEST BRANCH,Billed Wt,Ground,104107.0
A48-CHILODA BRANCH,Volume,Air,8150.0
A48-CHILODA BRANCH,Billed Wt,Air,65476.0
A48-CHILODA BRANCH,Volume,Ground,23878.0
A48-CHILODA BRANCH,Billed Wt,Ground,115931.0
A44-ANAND BRANCH,Volume,Air,1694.0
A44-ANAND BRANCH,Billed Wt,Air,3487.0
A44-ANAND BRANCH,Volume,Ground,5865.0
A44-ANAND BRANCH,Billed Wt,Ground,14707.0
A07-ANKLESHWAR BRANCH,Volume,Air,157.0
A07-ANKLESHWAR BRANCH,Billed Wt,Air,203.0
A07-ANKLESHWAR BRANCH,Volume,Ground,5613.0
A07-ANKLESHWAR BRANCH,Billed Wt,Ground,13341.0
A02-BARODA BRANCH,Volume,Air,2196.0
A02-BARODA BRANCH,Billed Wt,Air,2289.0
A02-BARODA BRANCH,Volume,Ground,16213.0
A02-BARODA BRANCH,Billed Wt,Ground,39384.0
A17-BARODA SCS APEX,Volume,Air,1816.0
A17-BARODA SCS APEX,Billed Wt,Air,1512.0
A17-BARODA SCS APEX,Volume,Ground,22001.0
A17-BARODA SCS APEX,Billed Wt,Ground,51950.0
A27-BHAVNAGAR SORTING OFFICE,Volume,Air,455.0
A27-BHAVNAGAR SORTING OFFICE,Billed Wt,Air,659.0
A27-BHAVNAGAR SORTING OFFICE,Volume,Ground,2318.0
A27-BHAVNAGAR SORTING OFFICE,Billed Wt,Ground,5624.0
A47-BHUJ SUPER FRANCHISEE,Volume,Air,1166.0
A47-BHUJ SUPER FRANCHISEE,Billed Wt,Air,3294.0
A47-BHUJ SUPER FRANCHISEE,Volume,Ground,6223.0
A47-BHUJ SUPER FRANCHISEE,Billed Wt,Ground,21618.0
A51-DAHEJ SORTING OFFICE,Volume,Air,0.0
A51-DAHEJ SORTING OFFICE,Billed Wt,Air,0.0
A51-DAHEJ SORTING OFFICE,Volume,Ground,3.0
A51-DAHEJ SORTING OFFICE,Billed Wt,Ground,5.0
A38-GANDHINAGAR BRANCH,Volume,Air,3229.0
A38-GANDHINAGAR BRANCH,Billed Wt,Air,2941.0
A38-GANDHINAGAR BRANCH,Volume,Ground,7884.0
A38-GANDHINAGAR BRANCH,Billed Wt,Ground,25947.0
A49-HALOL BRANCH,Volume,Air,0.0
A49-HALOL BRANCH,Billed Wt,Air,0.0
A49-HALOL BRANCH,Volume,Ground,4.0
A49-HALOL BRANCH,Billed Wt,Ground,2.0
A33-JAMNAGAR BRANCH,Volume,Air,848.0
A33-JAMNAGAR BRANCH,Billed Wt,Air,408.0
A33-JAMNAGAR BRANCH,Volume,Ground,3993.0
A33-JAMNAGAR BRANCH,Billed Wt,Ground,5502.0
A16-KUTCH DDLP SUPER FRANCHISE,Volume,Air,562.0
A16-KUTCH DDLP SUPER FRANCHISE,Billed Wt,Air,491.0
A16-KUTCH DDLP SUPER FRANCHISE,Volume,Ground,12083.0
A16-KUTCH DDLP SUPER FRANCHISE,Billed Wt,Ground,8226.0
A18-MEHSANA SERVICE CENTER,Volume,Air,810.0
A18-MEHSANA SERVICE CENTER,Billed Wt,Air,870.0
A18-MEHSANA SERVICE CENTER,Volume,Ground,13137.0
A18-MEHSANA SERVICE CENTER,Billed Wt,Ground,29607.0
A03-RAJKOT BRANCH,Volume,Air,5396.0
A03-RAJKOT BRANCH,Billed Wt,Air,9929.0
A03-RAJKOT BRANCH,Volume,Ground,61886.0
A03-RAJKOT BRANCH,Billed Wt,Ground,152344.0
A50-SANAND SERVICE CENTER,Volume,Air,542.0
A50-SANAND SERVICE CENTER,Billed Wt,Air,1717.0
A50-SANAND SERVICE CENTER,Volume,Ground,3106.0
A50-SANAND SERVICE CENTER,Billed Wt,Ground,7440.0
A04-SURAT APEX,Volume,Air,47509.0
A04-SURAT APEX,Billed Wt,Air,52536.0
A04-SURAT APEX,Volume,Ground,53448.0
A04-SURAT APEX,Billed Wt,Ground,143147.0
A46-SURAT CITY BRANCH,Volume,Air,56377.0
A46-SURAT CITY BRANCH,Billed Wt,Air,79220.0
A46-SURAT CITY BRANCH,Volume,Ground,104871.0
A46-SURAT CITY BRANCH,Billed Wt,Ground,203254.0
A45-SURENDRANAGAR BRANCH,Volume,Air,96.0
A45-SURENDRANAGAR BRANCH,Billed Wt,Air,91.0
A45-SURENDRANAGAR BRANCH,Volume,Ground,3527.0
A45-SURENDRANAGAR BRANCH,Billed Wt,Ground,5288.0
A05-VAPI BRANCH,Volume,Air,2023.0
A05-VAPI BRANCH,Billed Wt,Air,2756.0
A05-VAPI BRANCH,Volume,Ground,21573.0
A05-VAPI BRANCH,Billed Wt,Ground,46380.0
I39-BETUL BRANCH,Volume,Air,125.0
I39-BETUL BRANCH,Billed Wt,Air,66.0
I39-BETUL BRANCH,Volume,Ground,1495.0
I39-BETUL BRANCH,Billed Wt,Ground,3501.0
I02-BHOPAL BRANCH,Volume,Air,3006.0
I02-BHOPAL BRANCH,Billed Wt,Air,4244.0
I02-BHOPAL BRANCH,Volume,Ground,26258.0
I02-BHOPAL BRANCH,Billed Wt,Ground,84391.0
I10-BHOPAL T/S APEX,Volume,Air,21.0
I10-BHOPAL T/S APEX,Billed Wt,Air,3.0
I10-BHOPAL T/S APEX,Volume,Ground,355.0
I10-BHOPAL T/S APEX,Billed Wt,Ground,1845.0
I43-BHOPAL CITY BRANCH,Volume,Air,5235.0
I43-BHOPAL CITY BRANCH,Billed Wt,Air,4105.0
I43-BHOPAL CITY BRANCH,Volume,Ground,24570.0
I43-BHOPAL CITY BRANCH,Billed Wt,Ground,45735.0
I11-CHHINDWARA SORTING OFFICE,Volume,Air,227.0
I11-CHHINDWARA SORTING OFFICE,Billed Wt,Air,125.0
I11-CHHINDWARA SORTING OFFICE,Volume,Ground,2351.0
I11-CHHINDWARA SORTING OFFICE,Billed Wt,Ground,2371.0
I20-DEWAS BRANCH,Volume,Air,93.0
I20-DEWAS BRANCH,Billed Wt,Air,42.0
I20-DEWAS BRANCH,Volume,Ground,2122.0
I20-DEWAS BRANCH,Billed Wt,Ground,3778.0
I01-INDORE APEX,Volume,Air,3595.0
I01-INDORE APEX,Billed Wt,Air,4756.0
I01-INDORE APEX,Volume,Ground,14375.0
I01-INDORE APEX,Billed Wt,Ground,38042.0
I04-INDORE T/S APEX,Volume,Air,935.0
I04-INDORE T/S APEX,Billed Wt,Air,513.0
I04-INDORE T/S APEX,Volume,Ground,20475.0
I04-INDORE T/S APEX,Billed Wt,Ground,19865.0
I24-INDORE SURFACE APEX,Volume,Air,0.0
I24-INDORE SURFACE APEX,Billed Wt,Air,0.0
I24-INDORE SURFACE APEX,Volume,Ground,452.0
I24-INDORE SURFACE APEX,Billed Wt,Ground,17153.0
I42-INDORE CITY BRANCH,Volume,Air,2579.0
I42-INDORE CITY BRANCH,Billed Wt,Air,2120.0
I42-INDORE CITY BRANCH,Volume,Ground,30586.0
I42-INDORE CITY BRANCH,Billed Wt,Ground,47115.0
I46-INDORE DEWASNAKA BRANCH,Volume,Air,4502.0
I46-INDORE DEWASNAKA BRANCH,Billed Wt,Air,5690.0
I46-INDORE DEWASNAKA BRANCH,Volume,Ground,42743.0
I46-INDORE DEWASNAKA BRANCH,Billed Wt,Ground,121999.0
I08-JABALPUR BRANCH,Volume,Air,1183.0
I08-JABALPUR BRANCH,Billed Wt,Air,938.0
I08-JABALPUR BRANCH,Volume,Ground,13745.0
I08-JABALPUR BRANCH,Billed Wt,Ground,17008.0
I30-SHAHDOL NODAL POINT,Volume,Air,56.0
I30-SHAHDOL NODAL POINT,Billed Wt,Air,38.0
I30-SHAHDOL NODAL POINT,Volume,Ground,501.0
I30-SHAHDOL NODAL POINT,Billed Wt,Ground,657.0
I45-KATNI SORTING OFFICE,Volume,Air,1.0
I45-KATNI SORTING OFFICE,Billed Wt,Air,0.0
I45-KATNI SORTING OFFICE,Volume,Ground,34.0
I45-KATNI SORTING OFFICE,Billed Wt,Ground,42.0
I41-MANDIDEEP SERVICE CENTER,Volume,Air,6.0
I41-MANDIDEEP SERVICE CENTER,Billed Wt,Air,1.0
I41-MANDIDEEP SERVICE CENTER,Volume,Ground,41.0
I41-MANDIDEEP SERVICE CENTER,Billed Wt,Ground,143.0
I16-MANDSAUR SORTING OFFICE,Volume,Air,983.0
I16-MANDSAUR SORTING OFFICE,Billed Wt,Air,835.0
I16-MANDSAUR SORTING OFFICE,Volume,Ground,1681.0
I16-MANDSAUR SORTING OFFICE,Billed Wt,Ground,2329.0
I29-NEEMUCH NODAL POINT,Volume,Air,264.0
I29-NEEMUCH NODAL POINT,Billed Wt,Air,155.0
I29-NEEMUCH NODAL POINT,Volume,Ground,1627.0
